Time, DR, DN, RN, Euclidian
25.980, 1.644, 0.794, 1.39, 2.294
25.990, 1.575, 0.773, 1.352, 2.214
26.000, 1.556, 0.772, 1.352, 2.201
26.010, 1.564, 0.769, 1.355, 2.207
26.020, 1.571, 0.781, 1.394, 2.240
26.030, 1.576, 0.802, 1.39, 2.249
26.040, 1.593, 0.771, 1.382, 2.245
26.050, 1.584, 0.767, 1.396, 2.246
26.060, 1.617, 0.774, 1.351, 2.244
26.070, 1.576, 0.762, 1.353, 2.212
26.080, 1.551, 0.735, 1.382, 2.203
26.090, 1.598, 0.818, 1.397, 2.274
26.100, 1.527, 0.793, 1.314, 2.164
26.110, 1.567, 0.8, 1.309, 2.192
26.120, 1.545, 0.807, 1.303, 2.176
26.130, 1.576, 0.776, 1.349, 2.214
26.140, 1.624, 0.817, 1.366, 2.273
26.150, 1.595, 0.78, 1.367, 2.240
26.160, 1.556, 0.781, 1.327, 2.189
26.170, 1.574, 0.733, 1.349, 2.198
26.180, 1.594, 0.741, 1.38, 2.234
26.190, 1.554, 0.768, 1.397, 2.226
26.200, 1.572, 0.789, 1.374, 2.231
26.210, 1.542, 0.768, 1.333, 2.178
26.220, 1.559, 0.781, 1.349, 2.204
26.230, 1.546, 0.752, 1.37, 2.198
26.240, 1.598, 0.792, 1.386, 2.258
26.250, 1.594, 0.715, 1.364, 2.216
26.260, 1.536, 0.784, 1.307, 2.163
26.270, 1.53, 0.742, 1.335, 2.161
26.280, 1.573, 0.806, 1.342, 2.219
26.290, 1.592, 0.775, 1.381, 2.245
26.300, 1.544, 0.8, 1.325, 2.186
26.310, 1.549, 0.776, 1.384, 2.217
26.320, 1.583, 0.785, 1.394, 2.250
26.330, 1.568, 0.795, 1.337, 2.208
26.340, 1.559, 0.79, 1.315, 2.187
26.350, 1.528, 0.781, 1.325, 2.168
26.360, 1.506, 0.782, 1.286, 2.129
26.370, 1.55, 0.768, 1.327, 2.180
26.380, 1.554, 0.773, 1.319, 2.179
26.390, 1.599, 0.782, 1.373, 2.247
26.400, 1.623, 0.805, 1.396, 2.287
26.410, 1.589, 0.81, 1.355, 2.239
26.420, 1.536, 0.773, 1.364, 2.194
26.430, 1.549, 0.789, 1.314, 2.179
26.440, 1.558, 0.782, 1.355, 2.207
26.450, 1.532, 0.778, 1.294, 2.150
26.460, 1.56, 0.742, 1.38, 2.211
26.470, 1.5, 0.778, 1.331, 2.151
26.480, 1.558, 0.8, 1.343, 2.207
26.490, 1.523, 0.767, 1.349, 2.174
26.500, 1.526, 0.755, 1.356, 2.176
26.510, 1.535, 0.785, 1.375, 2.205
26.520, 1.55, 0.787, 1.355, 2.204
26.530, 1.533, 0.76, 1.372, 2.193
26.540, 1.542, 0.781, 1.369, 2.204
26.550, 1.577, 0.771, 1.378, 2.231
26.560, 1.592, 0.779, 1.388, 2.251
26.570, 1.577, 0.745, 1.384, 2.226
26.580, 1.503, 0.764, 1.286, 2.120
26.590, 1.504, 0.765, 1.29, 2.123
26.600, 1.531, 0.754, 1.365, 2.185
26.610, 1.516, 0.808, 1.325, 2.169
26.620, 1.509, 0.809, 1.272, 2.132
26.630, 1.542, 0.775, 1.332, 2.180
26.640, 1.524, 0.798, 1.372, 2.200
26.650, 1.511, 0.771, 1.379, 2.186
26.660, 1.545, 0.764, 1.385, 2.211
26.670, 1.558, 0.778, 1.375, 2.218
26.680, 1.583, 0.799, 1.402, 2.260
26.690, 1.55, 0.772, 1.358, 2.200
26.700, 1.541, 0.812, 1.308, 2.178
26.710, 1.558, 0.79, 1.337, 2.199
26.720, 1.548, 0.779, 1.356, 2.200
26.730, 1.674, 0.737, 1.429, 2.321
26.740, 1.56, 0.747, 1.37, 2.206
26.750, 1.588, 0.811, 1.352, 2.237
26.760, 1.571, 0.765, 1.352, 2.209
26.770, 1.613, 0.78, 1.373, 2.257
26.780, 1.602, 0.756, 1.418, 2.269
26.790, 1.641, 0.742, 1.443, 2.307
26.800, 1.541, 0.813, 1.362, 2.211
26.810, 1.6, 0.802, 1.407, 2.276
26.820, 1.592, 0.767, 1.369, 2.235
26.830, 1.568, 0.759, 1.375, 2.219
26.840, 1.584, 0.814, 1.415, 2.274
26.850, 1.603, 0.798, 1.362, 2.249
26.860, 1.586, 0.804, 1.343, 2.228
26.870, 1.557, 0.744, 1.366, 2.200
26.880, 1.536, 0.792, 1.367, 2.203
26.890, 1.579, 0.785, 1.37, 2.233
26.900, 1.592, 0.809, 1.361, 2.245
26.910, 1.605, 0.778, 1.358, 2.241
26.920, 1.625, 0.823, 1.424, 2.312
26.930, 1.585, 0.78, 1.34, 2.217
26.940, 1.574, 0.779, 1.341, 2.209
26.950, 1.567, 0.8, 1.37, 2.229
26.960, 1.58, 0.765, 1.373, 2.228
26.970, 1.578, 0.807, 1.394, 2.254
26.980, 1.598, 0.814, 1.436, 2.297
26.990, 1.568, 0.764, 1.389, 2.229
27.000, 1.592, 0.782, 1.411, 2.266
27.010, 1.554, 0.747, 1.399, 2.220
27.020, 1.649, 0.769, 1.451, 2.327
27.030, 1.572, 0.795, 1.363, 2.227
27.040, 1.55, 0.806, 1.317, 2.187
27.050, 1.636, 0.749, 1.394, 2.276
27.060, 1.609, 0.785, 1.396, 2.270
27.070, 1.557, 0.759, 1.354, 2.198
27.080, 1.543, 0.763, 1.327, 2.173
27.090, 1.533, 0.757, 1.335, 2.169
27.100, 1.575, 0.769, 1.373, 2.226
27.110, 1.568, 0.747, 1.342, 2.194
27.120, 1.541, 0.761, 1.362, 2.192
27.130, 1.585, 0.766, 1.389, 2.242
27.140, 1.574, 0.759, 1.407, 2.243
27.150, 1.625, 0.792, 1.425, 2.301
27.160, 1.574, 0.777, 1.312, 2.191
27.170, 1.581, 0.742, 1.412, 2.245
27.180, 1.575, 0.752, 1.376, 2.222
27.190, 1.548, 0.754, 1.35, 2.187
27.200, 1.561, 0.783, 1.382, 2.227
27.210, 1.563, 0.788, 1.384, 2.231
27.220, 1.625, 0.782, 1.402, 2.284
27.230, 1.641, 0.798, 1.438, 2.323
27.240, 1.662, 0.77, 1.436, 2.327
27.250, 1.586, 0.749, 1.357, 2.217
27.260, 1.555, 0.784, 1.349, 2.202
27.270, 1.639, 0.809, 1.409, 2.307
27.280, 1.567, 0.749, 1.37, 2.212
27.290, 1.565, 0.768, 1.382, 2.224
27.300, 1.565, 0.747, 1.359, 2.203
27.310, 1.603, 0.778, 1.428, 2.283
27.320, 1.572, 0.781, 1.417, 2.255
27.330, 1.586, 0.764, 1.431, 2.268
27.340, 1.636, 0.75, 1.433, 2.300
27.350, 1.572, 0.75, 1.387, 2.226
27.360, 1.628, 0.77, 1.429, 2.298
27.370, 1.578, 0.776, 1.378, 2.234
27.380, 1.551, 0.761, 1.343, 2.188
27.390, 1.545, 0.775, 1.383, 2.213
27.400, 1.579, 0.758, 1.384, 2.232
27.410, 1.567, 0.748, 1.404, 2.232
27.420, 1.63, 0.768, 1.431, 2.300
27.430, 1.565, 0.778, 1.354, 2.210
27.440, 1.616, 0.738, 1.416, 2.271
27.450, 1.613, 0.796, 1.413, 2.287
27.460, 1.59, 0.806, 1.387, 2.258
27.470, 1.57, 0.766, 1.41, 2.244
27.480, 1.575, 0.766, 1.392, 2.237
27.490, 1.562, 0.785, 1.376, 2.224
27.500, 1.61, 0.77, 1.377, 2.254
27.510, 1.577, 0.782, 1.408, 2.254
27.520, 1.549, 0.806, 1.371, 2.220
27.530, 1.512, 0.741, 1.357, 2.162
27.540, 1.551, 0.793, 1.387, 2.226
27.550, 1.588, 0.811, 1.371, 2.249
27.560, 1.605, 0.774, 1.396, 2.263
27.570, 1.565, 0.758, 1.381, 2.220
27.580, 1.587, 0.744, 1.411, 2.250
27.590, 1.593, 0.776, 1.399, 2.257
27.600, 1.586, 0.8, 1.395, 2.258
27.610, 1.541, 0.753, 1.343, 2.178
27.620, 1.53, 0.791, 1.334, 2.178
27.630, 1.534, 0.784, 1.352, 2.189
27.640, 1.555, 0.757, 1.332, 2.182
27.650, 1.553, 0.785, 1.387, 2.225
27.660, 1.57, 0.771, 1.391, 2.234
27.670, 1.589, 0.771, 1.41, 2.259
27.680, 1.551, 0.799, 1.364, 2.214
27.690, 1.604, 0.765, 1.386, 2.253
27.700, 1.586, 0.744, 1.406, 2.246
27.710, 1.566, 0.757, 1.405, 2.235
27.720, 1.575, 0.771, 1.421, 2.257
27.730, 1.56, 0.761, 1.363, 2.206
27.740, 1.614, 0.767, 1.426, 2.286
27.750, 1.546, 0.773, 1.344, 2.189
27.760, 1.546, 0.737, 1.327, 2.166
27.770, 1.553, 0.746, 1.36, 2.194
27.780, 1.613, 0.743, 1.414, 2.270
27.790, 1.58, 0.77, 1.338, 2.208
27.800, 1.575, 0.755, 1.369, 2.219
27.810, 1.589, 0.773, 1.379, 2.241
27.820, 1.569, 0.761, 1.435, 2.258
27.830, 1.52, 0.745, 1.36, 2.171
27.840, 1.582, 0.748, 1.4, 2.241
27.850, 1.567, 0.749, 1.348, 2.198
27.860, 1.677, 0.768, 1.472, 2.359
27.870, 1.575, 0.755, 1.342, 2.202
27.880, 1.558, 0.785, 1.371, 2.218
27.890, 1.595, 0.762, 1.383, 2.244
27.900, 1.602, 0.752, 1.44, 2.281
27.910, 1.624, 0.773, 1.434, 2.300
27.920, 1.638, 0.778, 1.451, 2.322
27.930, 1.625, 0.755, 1.41, 2.280
27.940, 1.624, 0.79, 1.411, 2.291
27.950, 1.617, 0.796, 1.383, 2.271
27.960, 1.583, 0.809, 1.41, 2.269
27.970, 1.62, 0.776, 1.448, 2.307
27.980, 1.688, 0.762, 1.507, 2.387
27.990, 1.603, 0.777, 1.387, 2.257
28.000, 1.577, 0.771, 1.385, 2.235
28.010, 1.576, 0.761, 1.411, 2.248
28.020, 1.582, 0.782, 1.386, 2.243
28.030, 1.666, 0.736, 1.462, 2.335
28.040, 1.632, 0.765, 1.461, 2.320
28.050, 1.589, 0.764, 1.388, 2.243
28.060, 1.648, 0.789, 1.468, 2.343
28.070, 1.603, 0.779, 1.411, 2.273
28.080, 1.649, 0.774, 1.443, 2.323
28.090, 1.663, 0.734, 1.467, 2.335
28.100, 1.636, 0.776, 1.462, 2.327
28.110, 1.623, 0.758, 1.421, 2.286
28.120, 1.657, 0.72, 1.461, 2.323
28.130, 1.581, 0.8, 1.41, 2.264
28.140, 1.651, 0.759, 1.442, 2.319
28.150, 1.618, 0.766, 1.431, 2.291
28.160, 1.625, 0.764, 1.419, 2.288
28.170, 1.642, 0.764, 1.405, 2.292
28.180, 1.581, 0.758, 1.419, 2.255
28.190, 1.553, 0.757, 1.4, 2.223
28.200, 1.614, 0.799, 1.418, 2.292
28.210, 1.568, 0.716, 1.374, 2.204
28.220, 1.603, 0.774, 1.417, 2.275
28.230, 1.571, 0.758, 1.382, 2.225
28.240, 1.574, 0.745, 1.368, 2.214
28.250, 1.586, 0.758, 1.389, 2.240
28.260, 1.616, 0.764, 1.421, 2.283
28.270, 1.604, 0.784, 1.412, 2.276
28.280, 1.598, 0.783, 1.448, 2.294
28.290, 1.548, 0.78, 1.351, 2.197
28.300, 1.629, 0.797, 1.439, 2.315
28.310, 1.661, 0.771, 1.464, 2.344
28.320, 1.61, 0.783, 1.4, 2.272
28.330, 1.626, 0.779, 1.434, 2.303
28.340, 1.675, 0.762, 1.456, 2.346
28.350, 1.714, 0.746, 1.523, 2.411
28.360, 1.637, 0.739, 1.434, 2.298
28.370, 1.634, 0.761, 1.425, 2.297
28.380, 1.627, 0.767, 1.45, 2.310
28.390, 1.649, 0.766, 1.447, 2.323
28.400, 1.664, 0.78, 1.468, 2.352
28.410, 1.679, 0.753, 1.503, 2.375
28.420, 1.659, 0.799, 1.415, 2.322
28.430, 1.666, 0.797, 1.486, 2.370
28.440, 1.608, 0.771, 1.46, 2.304
28.450, 1.608, 0.749, 1.472, 2.305
28.460, 1.624, 0.773, 1.462, 2.317
28.470, 1.605, 0.738, 1.439, 2.278
28.480, 1.65, 0.774, 1.448, 2.327
28.490, 1.679, 0.781, 1.439, 2.345
28.500, 1.653, 0.776, 1.466, 2.341
28.510, 1.607, 0.746, 1.439, 2.282
28.520, 1.596, 0.806, 1.408, 2.275
28.530, 1.608, 0.765, 1.446, 2.293
28.540, 1.658, 0.774, 1.489, 2.359
28.550, 1.67, 0.775, 1.48, 2.362
28.560, 1.651, 0.794, 1.452, 2.337
28.570, 1.589, 0.768, 1.428, 2.270
28.580, 1.57, 0.761, 1.366, 2.215
28.590, 1.648, 0.791, 1.405, 2.305
28.600, 1.638, 0.78, 1.457, 2.326
28.610, 1.655, 0.779, 1.467, 2.344
28.620, 1.643, 0.77, 1.455, 2.325
28.630, 1.622, 0.763, 1.439, 2.298
28.640, 1.63, 0.768, 1.438, 2.305
28.650, 1.632, 0.774, 1.479, 2.334
28.660, 1.651, 0.764, 1.485, 2.348
28.670, 1.636, 0.776, 1.48, 2.338
28.680, 1.602, 0.816, 1.402, 2.279
28.690, 1.585, 0.821, 1.398, 2.267
28.700, 1.583, 0.795, 1.391, 2.252
28.710, 1.589, 0.795, 1.407, 2.266
28.720, 1.59, 0.754, 1.366, 2.227
28.730, 1.574, 0.718, 1.352, 2.195
28.740, 1.604, 0.756, 1.359, 2.234
28.750, 1.626, 0.771, 1.482, 2.331
28.760, 1.584, 0.766, 1.4, 2.248
28.770, 1.557, 0.771, 1.409, 2.236
28.780, 1.581, 0.817, 1.422, 2.277
28.790, 1.536, 0.808, 1.374, 2.213
28.800, 1.616, 0.783, 1.453, 2.309
28.810, 1.619, 0.787, 1.474, 2.326
28.820, 1.604, 0.809, 1.413, 2.285
28.830, 1.53, 0.764, 1.381, 2.198
28.840, 1.613, 0.794, 1.401, 2.279
28.850, 1.582, 0.756, 1.403, 2.245
28.860, 1.623, 0.767, 1.396, 2.274
28.870, 1.619, 0.792, 1.449, 2.312
28.880, 1.675, 0.767, 1.438, 2.337
28.890, 1.591, 0.771, 1.408, 2.260
28.900, 1.625, 0.813, 1.443, 2.320
28.910, 1.646, 0.775, 1.453, 2.328
28.920, 1.623, 0.782, 1.408, 2.286
28.930, 1.61, 0.775, 1.392, 2.265
28.940, 1.6, 0.761, 1.356, 2.231
28.950, 1.584, 0.761, 1.391, 2.241
28.960, 1.58, 0.79, 1.394, 2.250
28.970, 1.554, 0.736, 1.389, 2.210
28.980, 1.644, 0.765, 1.426, 2.306
28.990, 1.626, 0.743, 1.402, 2.271
29.000, 1.637, 0.744, 1.466, 2.320
29.010, 1.612, 0.749, 1.422, 2.276
29.020, 1.565, 0.787, 1.405, 2.245
29.030, 1.608, 0.74, 1.377, 2.242
29.040, 1.589, 0.736, 1.396, 2.239
29.050, 1.567, 0.806, 1.374, 2.234
29.060, 1.543, 0.752, 1.323, 2.167
29.070, 1.58, 0.757, 1.393, 2.238
29.080, 1.577, 0.775, 1.313, 2.193
29.090, 1.611, 0.763, 1.404, 2.269
29.100, 1.581, 0.777, 1.375, 2.234
29.110, 1.654, 0.762, 1.422, 2.310
29.120, 1.62, 0.761, 1.423, 2.286
29.130, 1.59, 0.742, 1.388, 2.237
29.140, 1.548, 0.745, 1.371, 2.197
29.150, 1.574, 0.784, 1.391, 2.242
29.160, 1.527, 0.722, 1.335, 2.152
29.170, 1.579, 0.738, 1.415, 2.245
29.180, 1.522, 0.772, 1.369, 2.187
29.190, 1.59, 0.746, 1.419, 2.257
29.200, 1.594, 0.77, 1.392, 2.251
29.210, 1.643, 0.777, 1.466, 2.335
29.220, 1.569, 0.799, 1.367, 2.229
29.230, 1.577, 0.75, 1.403, 2.240
29.240, 1.629, 0.769, 1.378, 2.268
29.250, 1.597, 0.75, 1.432, 2.272
29.260, 1.652, 0.763, 1.437, 2.318
29.270, 1.63, 0.804, 1.435, 2.315
29.280, 1.6, 0.759, 1.401, 2.258
29.290, 1.606, 0.795, 1.354, 2.246
29.300, 1.54, 0.823, 1.365, 2.216
29.310, 1.557, 0.792, 1.37, 2.220
29.320, 1.56, 0.781, 1.372, 2.219
29.330, 1.542, 0.766, 1.362, 2.195
29.340, 1.525, 0.806, 1.316, 2.169
29.350, 1.509, 0.78, 1.359, 2.175
29.360, 1.558, 0.777, 1.364, 2.211
29.370, 1.568, 0.79, 1.362, 2.222
29.380, 1.561, 0.798, 1.359, 2.218
29.390, 1.644, 0.794, 1.446, 2.328
29.400, 1.596, 0.781, 1.38, 2.249
29.410, 1.589, 0.74, 1.404, 2.245
29.420, 1.648, 0.777, 1.444, 2.324
29.430, 1.596, 0.768, 1.412, 2.265
29.440, 1.579, 0.777, 1.398, 2.247
29.450, 1.584, 0.766, 1.416, 2.258
29.460, 1.575, 0.814, 1.415, 2.268
29.470, 1.567, 0.792, 1.395, 2.242
29.480, 1.579, 0.761, 1.375, 2.227
29.490, 1.57, 0.805, 1.393, 2.247
29.500, 1.613, 0.802, 1.415, 2.290
29.510, 1.643, 0.821, 1.437, 2.332
29.520, 1.642, 0.766, 1.439, 2.313
29.530, 1.641, 0.816, 1.409, 2.311
29.540, 1.586, 0.764, 1.418, 2.260
29.550, 1.549, 0.814, 1.354, 2.212
29.560, 1.617, 0.779, 1.423, 2.290
29.570, 1.609, 0.786, 1.398, 2.271
29.580, 1.59, 0.77, 1.406, 2.257
29.590, 1.615, 0.777, 1.43, 2.292
29.600, 1.506, 0.771, 1.343, 2.160
29.610, 1.636, 0.766, 1.404, 2.287
29.620, 1.599, 0.805, 1.359, 2.247
29.630, 1.595, 0.761, 1.388, 2.247
29.640, 1.511, 0.785, 1.318, 2.153
29.650, 1.566, 0.797, 1.349, 2.215
29.660, 1.578, 0.747, 1.371, 2.219
29.670, 1.568, 0.769, 1.393, 2.233
29.680, 1.57, 0.771, 1.335, 2.200
29.690, 1.564, 0.759, 1.366, 2.210
29.700, 1.548, 0.8, 1.381, 2.223
29.710, 1.533, 0.753, 1.316, 2.156
29.720, 1.593, 0.776, 1.365, 2.236
29.730, 1.557, 0.768, 1.316, 2.178
29.740, 1.556, 0.783, 1.36, 2.209
29.750, 1.563, 0.787, 1.383, 2.230
29.760, 1.558, 0.752, 1.358, 2.199
29.770, 1.54, 0.783, 1.336, 2.183
29.780, 1.593, 0.802, 1.45, 2.298
29.790, 1.621, 0.793, 1.427, 2.300
29.800, 1.576, 0.745, 1.332, 2.193
29.810, 1.678, 0.733, 1.459, 2.341
29.820, 1.58, 0.734, 1.369, 2.215
29.830, 1.648, 0.779, 1.419, 2.310
29.840, 1.594, 0.791, 1.383, 2.253
29.850, 1.631, 0.756, 1.42, 2.290
29.860, 1.599, 0.741, 1.375, 2.235
29.870, 1.605, 0.756, 1.363, 2.237
29.880, 1.602, 0.771, 1.376, 2.248
29.890, 1.524, 0.761, 1.352, 2.174
29.900, 1.596, 0.751, 1.392, 2.246
29.910, 1.609, 0.759, 1.339, 2.226
29.920, 1.587, 0.754, 1.383, 2.236
29.930, 1.572, 0.751, 1.35, 2.204
29.940, 1.56, 0.737, 1.377, 2.207
29.950, 1.567, 0.799, 1.37, 2.229
29.960, 1.52, 0.754, 1.36, 2.174
29.970, 1.585, 0.76, 1.385, 2.237
29.980, 1.522, 0.779, 1.329, 2.165
29.990, 1.565, 0.785, 1.401, 2.242
30.000, 1.557, 0.785, 1.379, 2.223
30.010, 1.602, 0.764, 1.447, 2.289
30.020, 1.563, 0.729, 1.4, 2.221
30.030, 1.505, 0.807, 1.36, 2.183
30.040, 1.503, 0.81, 1.341, 2.171
30.050, 1.537, 0.798, 1.37, 2.208
30.060, 1.521, 0.763, 1.339, 2.165
30.070, 1.52, 0.755, 1.349, 2.168
30.080, 1.542, 0.781, 1.358, 2.198
30.090, 1.616, 0.803, 1.429, 2.301
30.100, 1.582, 0.756, 1.427, 2.260
30.110, 1.524, 0.79, 1.372, 2.197
30.120, 1.591, 0.758, 1.388, 2.243
30.130, 1.557, 0.801, 1.337, 2.203
30.140, 1.577, 0.774, 1.4, 2.246
30.150, 1.627, 0.765, 1.435, 2.300
30.160, 1.522, 0.731, 1.34, 2.155
30.170, 1.557, 0.794, 1.396, 2.236
30.180, 1.623, 0.772, 1.416, 2.288
30.190, 1.585, 0.795, 1.393, 2.254
30.200, 1.562, 0.777, 1.39, 2.230
30.210, 1.562, 0.766, 1.375, 2.217
30.220, 1.566, 0.809, 1.374, 2.234
30.230, 1.585, 0.804, 1.381, 2.250
30.240, 1.564, 0.812, 1.385, 2.241
30.250, 1.588, 0.761, 1.401, 2.250
30.260, 1.583, 0.759, 1.425, 2.261
30.270, 1.596, 0.779, 1.437, 2.284
30.280, 1.602, 0.778, 1.406, 2.269
30.290, 1.539, 0.784, 1.379, 2.210
30.300, 1.517, 0.828, 1.386, 2.215
30.310, 1.589, 0.779, 1.394, 2.252
30.320, 1.536, 0.783, 1.377, 2.206
30.330, 1.531, 0.771, 1.372, 2.195
30.340, 1.573, 0.791, 1.382, 2.238
30.350, 1.53, 0.802, 1.345, 2.189
30.360, 1.556, 0.827, 1.341, 2.214
30.370, 1.55, 0.81, 1.371, 2.222
30.380, 1.587, 0.786, 1.352, 2.228
30.390, 1.558, 0.783, 1.335, 2.196
30.400, 1.518, 0.779, 1.339, 2.168
30.410, 1.638, 0.771, 1.393, 2.284
30.420, 1.509, 0.794, 1.319, 2.155
30.430, 1.522, 0.809, 1.371, 2.202
30.440, 1.534, 0.778, 1.295, 2.153
30.450, 1.594, 0.779, 1.361, 2.236
30.460, 1.512, 0.757, 1.351, 2.164
30.470, 1.546, 0.829, 1.351, 2.214
30.480, 1.511, 0.793, 1.301, 2.145
30.490, 1.531, 0.757, 1.338, 2.169
30.500, 1.556, 0.792, 1.351, 2.207
30.510, 1.567, 0.785, 1.37, 2.224
30.520, 1.608, 0.823, 1.351, 2.255
30.530, 1.565, 0.802, 1.366, 2.226
30.540, 1.548, 0.805, 1.377, 2.222
30.550, 1.585, 0.814, 1.388, 2.258
30.560, 1.532, 0.757, 1.324, 2.161
30.570, 1.568, 0.777, 1.327, 2.196
30.580, 1.552, 0.781, 1.367, 2.210
30.590, 1.592, 0.764, 1.372, 2.236
30.600, 1.535, 0.8, 1.322, 2.178
30.610, 1.553, 0.79, 1.319, 2.185
30.620, 1.594, 0.808, 1.399, 2.269
30.630, 1.571, 0.79, 1.361, 2.223
30.640, 1.531, 0.801, 1.303, 2.164
30.650, 1.547, 0.82, 1.315, 2.189
30.660, 1.49, 0.761, 1.294, 2.115
30.670, 1.546, 0.799, 1.312, 2.179
30.680, 1.586, 0.8, 1.358, 2.235
30.690, 1.625, 0.808, 1.432, 2.311
30.700, 1.594, 0.792, 1.357, 2.238
30.710, 1.501, 0.79, 1.35, 2.167
30.720, 1.538, 0.792, 1.324, 2.178
30.730, 1.56, 0.791, 1.343, 2.205
30.740, 1.534, 0.776, 1.304, 2.157
30.750, 1.542, 0.752, 1.302, 2.153
30.760, 1.546, 0.758, 1.367, 2.198
30.770, 1.592, 0.792, 1.405, 2.266
30.780, 1.564, 0.77, 1.322, 2.187
30.790, 1.518, 0.78, 1.33, 2.163
30.800, 1.629, 0.782, 1.406, 2.289
30.810, 1.548, 0.777, 1.338, 2.188
30.820, 1.589, 0.837, 1.388, 2.269
30.830, 1.562, 0.797, 1.337, 2.205
30.840, 1.536, 0.772, 1.362, 2.193
30.850, 1.579, 0.775, 1.325, 2.202
30.860, 1.607, 0.816, 1.366, 2.261
30.870, 1.586, 0.811, 1.353, 2.236
30.880, 1.607, 0.787, 1.381, 2.260
30.890, 1.6, 0.788, 1.389, 2.260
30.900, 1.503, 0.746, 1.271, 2.104
30.910, 1.488, 0.755, 1.289, 2.108
30.920, 1.542, 0.789, 1.362, 2.203
30.930, 1.486, 0.779, 1.299, 2.121
30.940, 1.526, 0.792, 1.324, 2.170
30.950, 1.48, 0.786, 1.281, 2.109
30.960, 1.561, 0.755, 1.333, 2.187
30.970, 1.551, 0.785, 1.36, 2.207
30.980, 1.54, 0.798, 1.33, 2.185
30.990, 1.55, 0.816, 1.346, 2.209
31.000, 1.552, 0.754, 1.325, 2.175
31.010, 1.555, 0.759, 1.356, 2.198
31.020, 1.53, 0.784, 1.356, 2.189
31.030, 1.59, 0.791, 1.369, 2.242
31.040, 1.562, 0.773, 1.319, 2.185
31.050, 1.576, 0.778, 1.349, 2.215
31.060, 1.553, 0.757, 1.359, 2.198
31.070, 1.569, 0.785, 1.356, 2.217
31.080, 1.588, 0.783, 1.365, 2.235
31.090, 1.517, 0.763, 1.356, 2.173
31.100, 1.555, 0.79, 1.414, 2.245
31.110, 1.576, 0.741, 1.391, 2.228
31.120, 1.607, 0.809, 1.409, 2.285
31.130, 1.575, 0.797, 1.388, 2.245
31.140, 1.578, 0.776, 1.419, 2.259
31.150, 1.567, 0.788, 1.382, 2.233
31.160, 1.638, 0.743, 1.431, 2.298
31.170, 1.65, 0.776, 1.466, 2.339
31.180, 1.605, 0.798, 1.418, 2.285
31.190, 1.666, 0.805, 1.409, 2.325
31.200, 1.634, 0.775, 1.445, 2.314
31.210, 1.558, 0.762, 1.386, 2.220
31.220, 1.604, 0.759, 1.401, 2.260
31.230, 1.598, 0.75, 1.434, 2.274
31.240, 1.594, 0.794, 1.429, 2.283
31.250, 1.618, 0.77, 1.339, 2.236
31.260, 1.59, 0.797, 1.422, 2.277
31.270, 1.581, 0.785, 1.356, 2.225
31.280, 1.544, 0.793, 1.382, 2.218
31.290, 1.539, 0.763, 1.336, 2.176
31.300, 1.61, 0.758, 1.386, 2.255
31.310, 1.595, 0.736, 1.387, 2.238
31.320, 1.585, 0.766, 1.378, 2.235
31.330, 1.587, 0.799, 1.352, 2.232
31.340, 1.55, 0.764, 1.332, 2.181
31.350, 1.599, 0.786, 1.404, 2.268
31.360, 1.615, 0.761, 1.411, 2.275
31.370, 1.6, 0.754, 1.428, 2.273
31.380, 1.629, 0.754, 1.415, 2.285
31.390, 1.602, 0.794, 1.387, 2.262
31.400, 1.587, 0.76, 1.411, 2.255
31.410, 1.593, 0.742, 1.405, 2.249
31.420, 1.557, 0.768, 1.392, 2.225
31.430, 1.587, 0.777, 1.411, 2.261
31.440, 1.612, 0.721, 1.429, 2.271
31.450, 1.656, 0.766, 1.475, 2.346
31.460, 1.614, 0.758, 1.425, 2.282
31.470, 1.583, 0.746, 1.438, 2.265
31.480, 1.599, 0.757, 1.435, 2.277
31.490, 1.608, 0.785, 1.444, 2.299
31.500, 1.604, 0.776, 1.443, 2.292
31.510, 1.597, 0.761, 1.429, 2.274
31.520, 1.576, 0.779, 1.427, 2.264
31.530, 1.631, 0.792, 1.462, 2.329
31.540, 1.567, 0.757, 1.387, 2.225
31.550, 1.584, 0.76, 1.443, 2.273
31.560, 1.565, 0.775, 1.402, 2.239
31.570, 1.576, 0.757, 1.402, 2.241
31.580, 1.586, 0.778, 1.451, 2.286
31.590, 1.625, 0.81, 1.451, 2.324
31.600, 1.525, 0.781, 1.386, 2.203
31.610, 1.604, 0.792, 1.424, 2.286
31.620, 1.607, 0.772, 1.476, 2.314
31.630, 1.615, 0.775, 1.459, 2.310
31.640, 1.573, 0.803, 1.435, 2.275
31.650, 1.526, 0.8, 1.375, 2.204
31.660, 1.604, 0.754, 1.397, 2.256
31.670, 1.589, 0.769, 1.378, 2.239
31.680, 1.633, 0.797, 1.424, 2.308
31.690, 1.621, 0.762, 1.453, 2.306
31.700, 1.606, 0.812, 1.428, 2.297
31.710, 1.605, 0.8, 1.441, 2.300
31.720, 1.653, 0.803, 1.44, 2.334
31.730, 1.617, 0.775, 1.447, 2.304
31.740, 1.583, 0.761, 1.421, 2.259
31.750, 1.628, 0.766, 1.456, 2.314
31.760, 1.623, 0.734, 1.45, 2.296
31.770, 1.657, 0.763, 1.454, 2.332
31.780, 1.595, 0.779, 1.457, 2.296
31.790, 1.588, 0.765, 1.385, 2.241
